Row,Position,FirstName_x,LastName_x,FullName,TeamPrefixName,STAT_KEEP,DLINEFUMBLERECOVERYYARDS,DSECINTRETURNYARDS,DOWNSPLAYED,DLINEFUMBLERECOVERIES,ASSDEFTACKLES,BIGHITS,DEFTACKLES,DLINEHALFSACK,SEAS_YEAR,CTHALLOWED,DSECINTLONGESTRETURN,DLINESAFETIES,DSECINTS,DSECINTTDS,GAMERATING,DEFPASSDEFLECTIONS,DLINEBLOCKS,YEARBYYEARTEAMINDEX,DEFTACKLESFORLOSS,DLINEFORCEDFUMBLES,DLINESACKS,DLINEFUMBLETDS,GAMESPLAYED,GAMESSTARTED,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,FirstName_y,LastName_y,Row Excel,Row Editor,YearsPro,Age,TeamIndex,ContractStatus,TraitDevelopment,OverallRating,SkillPoints,RegressionPoints,TeamName_x,RatingTier,DLSacksAndTFLPer1000Snaps,DTSacksAndTFLPer1000Snaps,TotalTurnoversPer1000Snaps,LBSacksTFLPassDeflPer1000Snaps,TacklesPer1000Snaps,CBPassDeflPer1000Snaps,CBCatchAllowPer100Snaps,SafetiesCatchAllowMinusPDPerGame,TeamName_y,SkillPointDef
2080,RE,David,Walker,David Walker,DAL,True,22,0,420,1,6,8,13,0,2,2,0,0,0,0,0,0,0,10,3,1,0,0,15,0,,,,,,,,,David,Walker,921.0,919.0,0.0,23.0,10.0,Signed,Normal,66.0,0.0,0.0,DAL,tier_6,7.142857142857142,7.142857142857142,4.761904761904763,7.142857142857142,45.238095238095234,0.0,0.4761904761904762,0.13333333333333333,DAL,0
2081,FS,Bud,Clark,Bud Clark,DAL,True,22,0,862,1,17,31,47,1,2,29,0,0,0,0,0,7,0,10,0,1,0,0,16,10,,,,,,,,,Bud,Clark,1192.0,1190.0,0.0,23.0,10.0,Signed,Normal,68.0,0.0,0.0,DAL,tier_6,0.0,0.0,2.320185614849188,8.120649651972158,74.24593967517401,8.120649651972158,3.3642691415313224,1.375,DAL,3
2082,SS,Jordan,Battle,Jordan Battle,CIN,True,31,5,312,1,10,10,14,1,2,10,5,0,1,0,0,2,0,1,0,1,0,0,14,1,,,,,,,,,Jordan,Battle,174.0,172.0,2.0,24.0,1.0,Signed,Star,73.0,0.0,0.0,CIN,tier_5,0.0,0.0,9.615384615384617,6.41025641025641,76.92307692307693,6.41025641025641,3.205128205128205,0.5714285714285714,CIN,7
2083,LOLB,Danny,Stutsman,Danny Stutsman,DAL,True,27,0,628,2,25,31,46,1,2,25,0,0,0,0,0,0,1,10,0,2,1,1,16,16,,,,,,,,,Danny,Stutsman,520.0,518.0,0.0,21.0,10.0,Signed,Normal,68.0,0.0,0.0,DAL,tier_6,2.7866242038216558,3.5031847133757963,9.554140127388534,1.5923566878980893,113.05732484076434,0.0,3.9808917197452227,1.5625,DAL,6
2085,SS,Budda,Baker,Budda Baker,DAL,True,0,2,1112,0,32,48,56,1,2,36,2,0,1,0,0,7,0,10,1,0,0,0,16,16,,,,,,,,,Budda,Baker,133.0,131.0,8.0,29.0,10.0,Signed,Superstar,86.0,0.0,0.0,DAL,tier_2,0.8992805755395684,0.8992805755395684,0.8992805755395684,7.194244604316547,79.13669064748201,6.294964028776978,3.237410071942446,1.8125,DAL,-5
2086,LE,Jared,Ivey,Jared Ivey,NYG,True,0,0,408,0,10,7,11,0,2,2,0,0,0,0,0,0,0,15,3,0,1,0,15,0,,,,,,,,,Jared,Ivey,3594.0,3592.0,1.0,24.0,15.0,Signed,Normal,64.0,0.0,0.0,NYG,tier_6,11.642156862745098,12.745098039215685,0.0,9.803921568627452,51.470588235294116,0.0,0.49019607843137253,0.13333333333333333,NYG,-3
2092,MLB,DeMarvion,Overshown,DeMarvion Overshown,DAL,True,0,0,919,0,40,65,89,0,2,49,0,0,0,0,0,12,0,10,2,0,2,0,14,14,,,,,,,,,DeMarvion,Overshown,2150.0,2148.0,2.0,25.0,10.0,Signed,Normal,76.0,0.0,0.0,DAL,tier_4,5.984766050054406,6.9640914036996735,0.0,17.410228509249183,140.36996735582156,13.057671381936888,5.331882480957562,2.642857142857143,DAL,8
2118,SS,Jordan,Howden,Jordan Howden,NO,True,0,1,672,0,20,24,34,1,2,14,1,0,1,0,0,3,0,26,2,0,0,0,14,4,,,,,,,,,Jordan,Howden,1318.0,1316.0,2.0,25.0,26.0,Signed,Normal,68.0,0.0,0.0,NO,tier_6,2.976190476190476,2.976190476190476,1.488095238095238,7.44047619047619,80.35714285714286,4.464285714285714,2.083333333333333,0.7857142857142857,NO,2
2119,RE,Isaiah,Foskey,Isaiah Foskey,NO,True,0,0,608,0,10,19,26,0,2,0,0,0,0,0,0,0,0,26,5,0,1,0,16,8,,,,,,,,,Isaiah,Foskey,918.0,916.0,2.0,24.0,26.0,Signed,Normal,71.0,0.0,0.0,NO,tier_5,11.101973684210526,11.842105263157896,0.0,9.868421052631579,59.21052631578947,0.0,0.0,0.0,NO,-5
2122,MLB,D'Marco,Jackson,D'Marco Jackson,NO,True,0,0,424,0,3,7,15,0,2,7,0,0,0,0,0,3,0,26,1,0,0,0,16,4,,,,,,,,,D'Marco,Jackson,1396.0,1394.0,3.0,27.0,26.0,Signed,Normal,60.0,0.0,0.0,NO,tier_6,2.3584905660377355,2.3584905660377355,0.0,9.433962264150942,42.45283018867924,7.0754716981132075,1.650943396226415,0.25,NO,2
2123,RE,Carl,Granderson,Carl Granderson,NO,True,9,0,767,1,27,25,32,1,2,0,0,0,0,0,0,0,0,26,11,2,7,1,16,16,,,,,,,,,Carl,Granderson,1050.0,1048.0,6.0,28.0,26.0,Signed,Star,75.0,0.0,0.0,NO,tier_4,30.312907431551498,34.41981747066493,5.215123859191656,23.46805736636245,76.92307692307693,0.0,0.0,0.0,NO,2
2126,CB,Mike,Sainristil,Mike Sainristil,NO,True,0,32,406,0,10,14,23,0,2,9,24,0,2,0,0,6,0,26,1,0,0,0,15,0,,,,,,,,,Mike,Sainristil,3402.0,3400.0,1.0,24.0,26.0,Signed,Normal,71.0,0.0,0.0,NO,tier_5,2.4630541871921183,2.4630541871921183,4.926108374384237,17.241379310344826,81.2807881773399,14.778325123152708,2.2167487684729066,0.2,NO,5
2127,DT,Nathan,Shepherd,Nathan Shepherd,NO,True,10,0,664,1,15,22,31,0,2,0,0,0,0,0,0,1,0,26,9,2,3,0,16,0,,,,,,,,,Nathan,Shepherd,2531.0,2529.0,7.0,31.0,26.0,Signed,Normal,65.0,0.0,0.0,NO,tier_6,21.460843373493976,23.493975903614462,4.518072289156627,19.57831325301205,69.27710843373494,1.5060240963855422,0.0,-0.0625,NO,3
2128,CB,Marshon,Lattimore,Marshon Lattimore,NO,True,30,37,905,1,15,44,50,0,2,25,17,0,3,0,0,16,0,26,0,1,0,0,14,14,,,,,,,,,Marshon,Lattimore,1677.0,1675.0,8.0,29.0,26.0,Signed,Superstar,88.0,0.0,0.0,NO,tier_2,0.0,0.0,5.524861878453039,17.679558011049725,71.8232044198895,17.679558011049725,2.7624309392265194,0.6428571428571429,NO,6
2129,LE,Sebastian,Valdez,Sebastian Valdez,NO,True,0,0,707,0,9,23,29,1,2,0,0,0,0,0,0,0,0,26,10,0,5,0,16,7,,,,,,,,,Sebastian,Valdez,1200.0,1198.0,0.0,23.0,26.0,Signed,Normal,67.0,0.0,0.0,NO,tier_6,26.52050919377652,29.7029702970297,0.0,21.216407355021218,53.74823196605375,0.0,0.0,0.0,NO,1
2131,ROLB,Ernest,Hausmann,Ernest Hausmann,CAR,True,0,0,353,0,7,10,11,0,2,4,0,0,0,0,0,0,0,20,0,0,0,0,15,4,,,,,,,,,Ernest,Hausmann,917.0,915.0,0.0,22.0,20.0,Signed,Normal,67.0,0.0,0.0,CAR,tier_6,0.0,0.0,0.0,0.0,50.991501416430594,0.0,1.13314447592068,0.26666666666666666,CAR,-5
2133,DT,Walter,Nolen,Walter Nolen,CAR,True,44,0,657,3,32,41,50,0,2,0,0,1,0,0,0,1,0,20,14,3,13,1,14,4,,,,,,,,,Walter,Nolen,1796.0,1794.0,0.0,22.0,20.0,Signed,Superstar,80.0,0.0,0.0,CAR,tier_3,55.93607305936073,64.84018264840182,12.1765601217656,42.6179604261796,124.80974124809741,1.5220700152207,0.0,-0.07142857142857142,CAR,11
2134,RE,Joseph,Ossai,Joseph Ossai,CAR,True,0,0,757,0,26,20,29,1,2,2,0,0,0,0,0,0,0,20,9,0,3,0,16,13,,,,,,,,,Joseph,Ossai,2146.0,2144.0,4.0,25.0,20.0,Signed,Normal,70.0,0.0,0.0,CAR,tier_5,18.824306472919417,20.60766182298547,0.0,15.852047556142669,72.6552179656539,0.0,0.26420079260237783,0.125,CAR,-5
2135,LOLB,Gaethan,Bernadel,Gaethan Bernadel,CAR,True,0,0,330,0,1,4,5,0,2,0,0,0,0,0,0,0,0,20,0,0,0,0,16,0,,,,,,,,,Gaethan,Bernadel,1102.0,1100.0,0.0,23.0,20.0,Signed,Normal,65.0,0.0,0.0,CAR,tier_6,0.0,0.0,0.0,0.0,18.18181818181818,0.0,0.0,0.0,CAR,-8
2136,LOLB,Channing,Tindall,Channing Tindall,CAR,True,0,0,449,0,10,22,38,0,2,14,0,0,0,0,0,0,0,20,2,0,0,0,16,12,,,,,,,,,Channing,Tindall,2811.0,2809.0,3.0,25.0,20.0,Signed,Normal,68.0,0.0,0.0,CAR,tier_6,4.4543429844097995,4.4543429844097995,0.0,4.4543429844097995,106.9042316258352,0.0,3.11804008908686,0.875,CAR,0
2138,SS,Kenny,Logan Jr.,Kenny Logan Jr.,CAR,True,0,0,590,0,20,25,37,0,2,22,0,0,0,0,0,5,0,20,0,0,0,0,16,1,,,,,,,,,Kenny,Logan Jr.,3633.0,3631.0,1.0,24.0,20.0,Signed,Normal,68.0,0.0,0.0,CAR,tier_6,0.0,0.0,0.0,8.474576271186441,96.61016949152543,8.474576271186441,3.728813559322034,1.0625,CAR,5
2139,CB,Salim,Turner-Muhammad,Salim Turner-Muhammad,CAR,True,0,5,690,0,8,13,23,0,2,14,5,0,2,0,0,7,0,20,0,0,0,0,16,3,,,,,,,,,Salim,Turner-Muhammad,3628.0,3626.0,1.0,24.0,20.0,Signed,Normal,69.0,0.0,0.0,CAR,tier_6,0.0,0.0,2.898550724637681,10.144927536231883,44.927536231884055,10.144927536231883,2.0289855072463765,0.4375,CAR,3
2140,MLB,Zaire,Franklin,Zaire Franklin,CAR,True,0,0,971,0,35,78,104,0,2,65,0,0,0,0,0,3,0,20,0,0,2,0,14,14,,,,,,,,,Zaire,Franklin,930.0,928.0,7.0,29.0,20.0,Signed,Star,80.0,0.0,0.0,CAR,tier_3,3.604531410916581,4.531410916580844,0.0,5.149330587023687,143.1513903192585,3.089598352214212,6.694129763130793,4.428571428571429,CAR,2
2141,FS,Javon,Bullard,Javon Bullard,CAR,True,0,21,1168,0,27,37,52,0,2,28,21,0,1,0,0,5,1,20,1,0,0,0,16,16,,,,,,,,,Javon,Bullard,3327.0,3325.0,1.0,23.0,20.0,Signed,Normal,75.0,0.0,0.0,CAR,tier_4,0.8561643835616438,0.8561643835616438,1.7123287671232876,5.136986301369863,67.63698630136987,4.280821917808219,2.3972602739726026,1.4375,CAR,-2
2142,CB,Caelen,Carson,Caelen Carson,CAR,True,0,0,645,0,20,18,25,0,2,15,0,0,0,0,0,10,0,20,0,0,0,0,11,6,,,,,,,,,Caelen,Carson,3240.0,3238.0,1.0,23.0,20.0,Signed,Normal,75.0,0.0,0.0,CAR,tier_4,0.0,0.0,0.0,15.503875968992247,69.76744186046511,15.503875968992247,2.3255813953488373,0.45454545454545453,CAR,0
2143,LOLB,Sione,Takitaki,Sione Takitaki,CAR,True,0,0,1068,0,42,75,107,1,2,53,0,0,0,0,0,6,0,20,1,0,1,0,16,16,,,,,,,,,Sione,Takitaki,2728.0,2726.0,6.0,29.0,20.0,Signed,Normal,72.0,0.0,0.0,CAR,tier_5,2.5749063670411982,2.9962546816479403,0.0,7.49063670411985,139.5131086142322,5.617977528089887,4.962546816479401,2.9375,CAR,4
2145,LOLB,Jihaad,Campbell,Jihaad Campbell,CLE,True,0,0,474,0,16,23,35,1,2,13,0,0,0,0,0,3,0,4,4,1,3,0,16,16,,,,,,,,,Jihaad,Campbell,350.0,348.0,0.0,22.0,4.0,Signed,Normal,71.0,0.0,0.0,CLE,tier_5,19.514767932489452,22.36286919831224,2.109704641350211,21.09704641350211,107.59493670886076,6.329113924050633,2.7426160337552745,0.625,CLE,7
2146,CB,Will,Johnson,Will Johnson,CLE,True,0,46,1079,0,20,30,60,0,2,25,23,0,4,0,0,9,0,4,2,0,0,0,16,4,,,,,,,,,Will,Johnson,1553.0,1551.0,0.0,22.0,4.0,Signed,Star,82.0,0.0,0.0,CLE,tier_3,1.8535681186283597,1.8535681186283597,3.7071362372567194,10.194624652455978,74.14272474513437,8.341056533827619,2.3169601482854496,1.0,CLE,-1
2147,DT,Joshua,Harris,Joshua Harris,CLE,True,15,0,422,1,23,9,14,0,2,0,0,0,0,0,0,0,0,4,3,1,4,0,10,0,,,,,,,,,Joshua,Harris,3493.0,3491.0,1.0,24.0,4.0,Signed,Normal,66.0,0.0,0.0,CLE,tier_6,23.696682464454973,27.962085308056874,4.739336492890995,16.587677725118485,87.67772511848341,0.0,0.0,0.0,CLE,3
2148,LOLB,Ron,Stone Jr.,Ron Stone Jr.,CLE,True,0,0,368,0,4,5,6,0,2,2,0,0,0,0,0,0,1,4,1,0,0,0,16,2,,,,,,,,,Ron,Stone Jr.,3509.0,3507.0,1.0,24.0,4.0,Signed,Normal,64.0,0.0,0.0,CLE,tier_6,2.717391304347826,2.717391304347826,2.717391304347826,2.717391304347826,27.17391304347826,0.0,0.5434782608695652,0.125,CLE,-1
2149,LE,Ovie,Oghoufo,Ovie Oghoufo,CLE,True,0,0,547,0,14,10,15,1,2,0,0,0,0,0,0,0,0,4,4,0,5,0,16,10,,,,,,,,,Ovie,Oghoufo,3352.0,3350.0,1.0,24.0,4.0,Signed,Normal,73.0,0.0,0.0,CLE,tier_5,23.30895795246801,27.422303473491773,0.0,16.453382084095065,53.016453382084094,0.0,0.0,0.0,CLE,-3
2150,DT,Ruke,Orhorhoro,Ruke Orhorhoro,CLE,True,0,0,807,1,28,31,50,0,2,0,0,0,0,0,0,1,0,4,15,0,3,0,16,16,,,,,,,,,Ruke,Orhorhoro,3261.0,3259.0,1.0,24.0,4.0,Signed,Normal,76.0,0.0,0.0,CLE,tier_4,25.092936802973977,26.765799256505577,1.2391573729863692,23.543990086741015,96.65427509293681,1.2391573729863692,0.0,-0.0625,CLE,-2
2151,MLB,Jaylan,Ford,Jaylan Ford,CLE,True,28,7,1138,1,49,90,135,1,2,54,7,0,1,0,0,13,0,4,3,2,0,0,16,16,,,,,,,,,Jaylan,Ford,3267.0,3265.0,1.0,23.0,4.0,Signed,Star,88.0,0.0,0.0,CLE,tier_2,2.6362038664323375,2.6362038664323375,3.51493848857645,14.0597539543058,161.6871704745167,11.423550087873464,4.745166959578207,2.5625,CLE,8
2152,MLB,Mohamoud,Diabate,Mohamoud Diabate,CLE,True,0,0,341,0,6,5,9,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,16,2,,,,,,,,,Mohamoud,Diabate,1743.0,1741.0,2.0,24.0,4.0,Signed,Normal,61.0,0.0,0.0,CLE,tier_6,0.0,0.0,0.0,0.0,43.98826979472141,0.0,0.0,0.0,CLE,-4
2153,CB,Cameron,Mitchell,Cameron Mitchell,CLE,True,0,15,508,0,9,13,21,0,2,7,15,0,1,0,0,4,0,4,0,0,0,0,16,2,,,,,,,,,Cameron,Mitchell,1949.0,1947.0,2.0,23.0,4.0,Signed,Normal,73.0,0.0,0.0,CLE,tier_5,0.0,0.0,1.968503937007874,7.874015748031496,59.05511811023622,7.874015748031496,1.3779527559055118,0.1875,CLE,0
2155,DT,Siaki,Ika,Siaki Ika,CLE,True,0,0,589,0,13,18,26,1,2,0,0,0,0,0,0,0,0,4,10,0,0,0,16,2,,,,,,,,,Siaki,Ika,1367.0,1365.0,2.0,24.0,4.0,Signed,Normal,65.0,0.0,0.0,CLE,tier_6,16.977928692699493,16.977928692699493,0.0,16.977928692699493,66.21392190152801,0.0,0.0,0.0,CLE,-3
2157,CB,Martin,Emerson Jr,Martin Emerson Jr,CLE,True,0,20,1035,0,9,29,42,0,2,33,18,0,2,0,0,16,0,4,0,0,0,0,16,16,,,,,,,,,Martin,Emerson Jr,816.0,814.0,3.0,24.0,4.0,Signed,Normal,84.0,0.0,0.0,CLE,tier_3,0.0,0.0,1.932367149758454,15.458937198067632,49.275362318840585,15.458937198067632,3.1884057971014492,1.0625,CLE,0
2158,ROLB,Jeremiah,Owusu-Koramoah,Jeremiah Owusu-Koramoah,CLE,True,0,0,1237,0,43,80,114,0,2,53,0,0,0,0,0,7,0,4,3,1,1,0,16,16,,,,,,,,,Jeremiah,Owusu-Koramoah,2156.0,2154.0,4.0,25.0,4.0,Signed,Superstar,85.0,0.0,0.0,CLE,tier_2,3.839935327405012,4.203718674211803,0.8084074373484236,8.89248181083266,126.91996766370251,5.658852061438965,4.284559417946645,2.875,CLE,1
2159,SS,Grant,Delpit,Grant Delpit,CLE,True,0,29,1351,0,19,42,69,0,2,28,11,0,4,0,0,20,0,4,2,0,0,0,16,16,,,,,,,,,Grant,Delpit,693.0,691.0,5.0,26.0,4.0,Signed,Star,84.0,0.0,0.0,CLE,tier_3,1.4803849000740192,1.4803849000740192,2.9607698001480385,16.28423390081421,65.13693560325684,14.803849000740191,2.072538860103627,0.5,CLE,1
2160,CB,Denzel,Ward,Denzel Ward,CLE,True,35,38,965,1,27,18,25,0,2,21,24,0,2,0,0,10,0,4,1,0,0,1,14,14,,,,,,,,,Denzel,Ward,2945.0,2943.0,7.0,28.0,4.0,Signed,XFactor,92.0,0.0,0.0,CLE,tier_1,1.0362694300518134,1.0362694300518134,4.1450777202072535,11.398963730569948,53.8860103626943,10.362694300518134,2.1761658031088085,0.7857142857142857,CLE,1
2161,RE,Ogbonnia,Okoronkwo,Ogbonnia Okoronkwo,CLE,True,0,0,619,0,11,9,17,0,2,0,0,0,0,0,0,1,0,4,3,0,1,0,16,2,,,,,,,,,Ogbonnia,Okoronkwo,2117.0,2115.0,7.0,30.0,4.0,Signed,Normal,69.0,0.0,0.0,CLE,tier_6,7.673667205169628,8.40064620355412,0.0,8.077544426494345,45.23424878836833,1.6155088852988693,0.0,-0.0625,CLE,-4
2162,RE,Myles,Garrett,Myles Garrett,CLE,True,97,0,860,4,36,43,43,0,2,0,0,0,0,0,0,0,0,4,10,4,15,2,16,16,,,,,,,,,Myles,Garrett,978.0,976.0,8.0,29.0,4.0,Signed,XFactor,95.0,0.0,0.0,CLE,tier_0,42.151162790697676,50.0,11.627906976744185,29.069767441860463,91.86046511627907,0.0,0.0,0.0,CLE,2
2163,LOLB,Chance,Campbell,Chance Campbell,KC,True,0,0,353,0,3,4,4,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,16,0,,,,,,,,,Chance,Campbell,436.0,434.0,3.0,25.0,8.0,Signed,Normal,66.0,0.0,0.0,KC,tier_6,0.0,0.0,0.0,0.0,19.8300283286119,0.0,0.0,0.0,KC,-8
2165,CB,Dezjhon,Malone,Dezjhon Malone,KC,True,0,16,808,0,19,22,38,0,2,23,13,0,2,0,0,8,0,8,0,0,0,0,16,0,,,,,,,,,Dezjhon,Malone,535.0,533.0,0.0,22.0,8.0,Signed,Normal,75.0,0.0,0.0,KC,tier_4,0.0,0.0,2.4752475247524752,9.900990099009901,70.54455445544554,9.900990099009901,2.846534653465347,0.9375,KC,-1
2166,FS,Malaki,Starks,Malaki Starks,KC,True,0,25,1074,0,29,22,40,1,2,21,15,0,2,0,0,9,0,8,0,0,0,0,16,16,,,,,,,,,Malaki,Starks,1842.0,1840.0,0.0,21.0,8.0,Signed,Normal,78.0,0.0,0.0,KC,tier_4,0.0,0.0,1.86219739292365,8.379888268156424,64.24581005586592,8.379888268156424,1.9553072625698324,0.75,KC,-1
2169,MLB,K.C.,Ossai,K.C. Ossai,DET,True,19,0,548,1,16,19,30,1,2,11,0,0,0,0,0,1,0,18,0,1,0,0,14,1,,,,,,,,,K.C.,Ossai,1164.0,1162.0,0.0,22.0,18.0,Signed,Normal,68.0,0.0,0.0,DET,tier_6,0.0,0.0,3.6496350364963503,1.8248175182481752,83.94160583941606,1.8248175182481752,2.0072992700729926,0.7142857142857143,DET,0
2171,CB,Tyreek,Chappell,Tyreek Chappell,DET,True,0,0,695,0,12,22,36,0,2,31,0,0,0,0,0,8,0,18,0,0,0,0,14,8,,,,,,,,,Tyreek,Chappell,361.0,359.0,0.0,23.0,18.0,Signed,Normal,72.0,0.0,0.0,DET,tier_5,0.0,0.0,0.0,11.510791366906474,69.06474820143885,11.510791366906474,4.460431654676259,1.6428571428571428,DET,-4
2172,LOLB,Demouy,Kennedy,Demouy Kennedy,DET,True,0,0,470,0,7,11,18,1,2,8,0,0,0,0,0,1,0,18,0,0,0,0,14,12,,,,,,,,,Demouy,Kennedy,1329.0,1327.0,0.0,23.0,18.0,Signed,Normal,65.0,0.0,0.0,DET,tier_6,0.0,0.0,0.0,2.127659574468085,53.191489361702125,2.127659574468085,1.702127659574468,0.5,DET,-3
2173,RE,Desmond,Evans,Desmond Evans,BAL,True,0,0,492,0,13,14,17,0,2,0,0,0,0,0,0,0,0,24,4,0,1,0,11,5,,,,,,,,,Desmond,Evans,3367.0,3365.0,1.0,24.0,24.0,Signed,Normal,73.0,0.0,0.0,BAL,tier_5,11.686991869918698,12.601626016260163,0.0,10.16260162601626,60.97560975609756,0.0,0.0,0.0,BAL,-5
2175,CB,Max,Melton,Max Melton,BAL,True,0,0,363,0,5,5,9,0,2,5,0,0,0,0,0,1,0,24,0,0,0,0,16,2,,,,,,,,,Max,Melton,3335.0,3333.0,1.0,23.0,24.0,Signed,Normal,70.0,0.0,0.0,BAL,tier_5,0.0,0.0,0.0,2.7548209366391188,38.56749311294766,2.7548209366391188,1.3774104683195594,0.25,BAL,-4
2176,LOLB,Smael,Mondon,Smael Mondon,BAL,True,0,0,423,0,7,10,17,0,2,3,0,0,0,0,0,2,0,24,2,1,0,0,16,4,,,,,,,,,Smael,Mondon,3225.0,3223.0,1.0,22.0,24.0,Signed,Normal,74.0,0.0,0.0,BAL,tier_5,4.7281323877068555,4.7281323877068555,2.3640661938534278,9.456264775413711,56.737588652482266,4.7281323877068555,0.7092198581560284,0.0625,BAL,0
2178,LE,Tavius,Robinson,Tavius Robinson,BAL,True,19,0,393,1,7,10,10,0,2,0,0,0,0,0,0,0,0,24,4,1,1,0,16,3,,,,,,,,,Tavius,Robinson,2402.0,2400.0,2.0,26.0,24.0,Signed,Normal,70.0,0.0,0.0,BAL,tier_5,14.631043256997456,15.776081424936386,5.089058524173028,12.72264631043257,43.25699745547074,0.0,0.0,0.0,BAL,2
2179,MLB,Trenton,Simpson,Trenton Simpson,BAL,True,0,0,462,0,11,16,25,0,2,9,0,0,0,0,0,2,0,24,0,0,0,0,16,2,,,,,,,,,Trenton,Simpson,2550.0,2548.0,2.0,24.0,24.0,Signed,Normal,66.0,0.0,0.0,BAL,tier_6,0.0,0.0,0.0,4.329004329004329,77.92207792207792,4.329004329004329,1.948051948051948,0.4375,BAL,-1
2180,RE,David,Ojabo,David Ojabo,BAL,True,0,0,747,0,16,24,37,1,2,1,0,0,0,0,0,0,0,24,16,0,3,0,16,16,,,,,,,,,David,Ojabo,2108.0,2106.0,3.0,25.0,24.0,Signed,Normal,79.0,0.0,0.0,BAL,tier_4,28.447121820615795,30.25435073627845,0.0,25.435073627844712,70.95046854082997,0.0,0.13386880856760375,0.0625,BAL,-2
2181,SS,Kyle,Hamilton,Kyle Hamilton,BAL,True,42,0,1229,2,30,33,53,0,2,21,0,0,0,0,0,10,0,24,4,2,1,2,16,16,,,,,,,,,Kyle,Hamilton,1119.0,1117.0,3.0,24.0,24.0,Signed,Superstar,87.0,0.0,0.0,BAL,tier_2,4.67860048820179,5.044751830756713,4.882017900732302,12.205044751830757,67.53458096013019,8.136696501220506,1.7087062652563059,0.6875,BAL,0
2182,DT,Travis,Jones,Travis Jones,BAL,True,15,0,736,1,18,22,31,0,2,0,0,0,0,0,0,0,0,24,12,1,3,0,16,7,,,,,,,,,Travis,Jones,1554.0,1552.0,3.0,25.0,24.0,Signed,Normal,71.0,0.0,0.0,BAL,tier_5,23.4375,25.271739130434785,2.717391304347826,20.380434782608695,66.57608695652175,0.0,0.0,0.0,BAL,1
2183,DT,Broderick,Washington Jr,Broderick Washington Jr,BAL,True,0,0,451,0,7,8,15,1,2,0,0,0,0,0,0,0,0,24,6,0,0,0,16,2,,,,,,,,,Broderick,Washington Jr,2959.0,2957.0,5.0,28.0,24.0,Signed,Normal,68.0,0.0,0.0,BAL,tier_6,13.303769401330378,13.303769401330378,0.0,13.303769401330378,48.78048780487805,0.0,0.0,0.0,BAL,-4
2184,FS,Geno,Stone,Geno Stone,BAL,True,0,19,1020,0,21,58,88,0,2,39,11,0,2,0,0,3,0,24,6,1,1,0,16,2,,,,,,,,,Geno,Stone,2687.0,2685.0,5.0,26.0,24.0,Signed,Superstar,84.0,0.0,0.0,BAL,tier_3,7.598039215686274,8.039215686274508,2.941176470588235,9.803921568627452,106.86274509803921,2.941176470588235,3.823529411764706,2.25,BAL,6
2185,DT,Justin,Madubuike,Justin Madubuike,BAL,True,0,0,480,0,21,18,18,1,2,0,0,0,0,0,0,1,0,24,8,0,5,0,10,10,,,,,,,,,Justin,Madubuike,1784.0,1782.0,5.0,27.0,24.0,Signed,XFactor,90.0,0.0,0.0,BAL,tier_1,34.895833333333336,39.58333333333333,0.0,29.166666666666668,81.25,2.0833333333333335,0.0,-0.1,BAL,-6
2186,MLB,Roquan,Smith,Roquan Smith,BAL,True,0,29,1144,0,46,70,97,1,2,67,12,0,3,0,0,12,0,24,4,0,0,0,16,16,,,,,,,,,Roquan,Smith,2608.0,2606.0,7.0,28.0,24.0,Signed,XFactor,90.0,0.0,0.0,BAL,tier_1,3.4965034965034967,3.4965034965034967,2.6223776223776225,13.986013986013987,125.0,10.48951048951049,5.856643356643357,3.4375,BAL,3
2187,FS,Marcus,Williams,Marcus Williams,BAL,True,0,6,1142,0,27,31,41,0,2,20,6,0,2,0,0,10,0,24,0,1,0,0,16,16,,,,,,,,,Marcus,Williams,3060.0,3058.0,8.0,28.0,24.0,Signed,Superstar,90.0,0.0,0.0,BAL,tier_1,0.0,0.0,2.626970227670753,8.756567425569177,59.5446584938704,8.756567425569177,1.7513134851138354,0.625,BAL,-3
2188,CB,Marlon,Humphrey,Marlon Humphrey,BAL,True,0,37,924,0,17,26,35,0,2,23,24,0,5,1,0,11,0,24,2,0,0,0,14,14,,,,,,,,,Marlon,Humphrey,1342.0,1340.0,8.0,29.0,24.0,Signed,Star,86.0,0.0,0.0,BAL,tier_2,2.1645021645021645,2.1645021645021645,6.493506493506494,14.06926406926407,56.27705627705628,11.904761904761903,2.4891774891774894,0.8571428571428571,BAL,4
2189,CB,Jaire,Alexander,Jaire Alexander,BAL,True,0,54,669,0,15,28,39,0,2,23,40,0,3,1,0,7,0,24,0,0,0,0,10,10,,,,,,,,,Jaire,Alexander,35.0,33.0,7.0,28.0,24.0,Signed,Star,89.0,0.0,0.0,BAL,tier_2,0.0,0.0,5.9790732436472345,10.46337817638266,80.71748878923766,10.46337817638266,3.43796711509716,1.6,BAL,3
