Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,RatingTier,RatingTier,RatingTier,RatingTier,RatingTier,RatingTier,RatingTier,RatingTier,RatingTier,RatingTier,RatingTier,RatingTier,RatingTier,RatingTier,RatingTier,RatingTier,RatingTier,StatValue,StatValue,StatValue,StatValue,StatValue,StatValue,StatValue,StatValue,StatValue,StatValue,StatValue,StatValue,StatValue,StatValue,StatValue,StatValue,StatValue,StatTier,StatTier,StatTier,StatTier,StatTier,StatTier,StatTier,StatTier,StatTier,StatTier,StatTier,StatTier,StatTier,StatTier,StatTier,StatTier,StatTier,SkillPoint,SkillPoint,SkillPoint,SkillPoint,SkillPoint,SkillPoint,SkillPoint,SkillPoint,SkillPoint,SkillPoint,SkillPoint,SkillPoint,SkillPoint,SkillPoint,SkillPoint,SkillPoint,SkillPoint,StatHigh,StatHigh,StatHigh,StatHigh,StatHigh,StatHigh,StatHigh,StatHigh,StatHigh,StatHigh,StatHigh,StatHigh,StatHigh,StatHigh,StatHigh,StatHigh,StatHigh,StatLow,StatLow,StatLow,StatLow,StatLow,StatLow,StatLow,StatLow,StatLow,StatLow,StatLow,StatLow,StatLow,StatLow,StatLow,StatLow,StatLow
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,4-5,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,3,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,6.00-15.00,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,,,6.00,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,5.50-5.99,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,5.99,,,,,,,,,,,,,,,,,5.50,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,4.00-5.49,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,5.49,,,,,,,,,,,,,,,,,4.00,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,3.00-3.99,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.99,,,,,,,,,,,,,,,,,3.00,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,2.00-2.99,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,2.99,,,,,,,,,,,,,,,,,2.00,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,0.00-1.99,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,1.99,,,,,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,-20>0,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,-20,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,0.01-0.50,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,0.01,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,0.51-1.00,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,0.51,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,1.01-1.50,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.50,,,,,,,,,,,,,,,,,1.01,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,1.51-2.00,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,1.51,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,2.01-20.00,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,,,2.01,,,,,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,6-20,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,6,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,4-5,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,3,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,6.00-15.00,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,,,6.00,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,5.50-5.99,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,6.0,,,,,,,,,,,,,,,,,5.99,,,,,,,,,,,,,,,,,5.50,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,4.00-5.49,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,5.49,,,,,,,,,,,,,,,,,4.00,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,3.00-3.99,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,3.99,,,,,,,,,,,,,,,,,3.00,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,2.00-2.99,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2.99,,,,,,,,,,,,,,,,,2.00,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,0.00-1.99,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,1.99,,,,,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-20>0,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,-20,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,0.01-0.50,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,0.01,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,0.51-1.00,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,0.51,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,1.01-1.50,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.50,,,,,,,,,,,,,,,,,1.01,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,1.51-2.00,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,1.51,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,2.01-20.00,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-2.0,,,,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,,,2.01,,,,,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,6-20,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,6,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,4-5,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,4,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,3,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,2,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,
,,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,6.00-15.00,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,15.00,,,,,,,,,,,,,,,,,6.00,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,5.50-5.99,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,5.99,,,,,,,,,,,,,,,,,5.50,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,4.00-5.49,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,5.49,,,,,,,,,,,,,,,,,4.00,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,3.00-3.99,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,3.99,,,,,,,,,,,,,,,,,3.00,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,2.00-2.99,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,2.99,,,,,,,,,,,,,,,,,2.00,,
,,,,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,0.00-1.99,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,1.99,,,,,,,,,,,,,,,,,0.00,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,-20>0,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,-20,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,0.01-0.50,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,0.50,,,,,,,,,,,,,,,,,0.01,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,0.51-1.00,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,0.51,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,1.01-1.50,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,1.50,,,,,,,,,,,,,,,,,1.01,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,1.51-2.00,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,2.00,,,,,,,,,,,,,,,,,1.51,,,,,
,,,,,,,,,,,SS,,,,,,,,,,,,,,,,,tier_6,,,,,,,,,,,,,,,,,2.01-20.00,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,20.00,,,,,,,,,,,,,,,,,2.01,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.90-1.00,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,0.90,,,,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.85-0.89,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.80-0.84,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,0.80,,,,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.75-0.79,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.70-0.74,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,,,,,0.70,,,,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.00-0.69,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,
,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.97-0.99,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,
,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.93-0.96,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,
,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.90-0.92,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,,,0.90,,,,,,,,,,,,,
,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.87-0.89,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,
,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.00-0.86,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,
,,,,,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.85-1.00,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,0.85,,,,,,,,,
,,,,,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.80-0.84,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,0.80,,,,,,,,,
,,,,,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.75-0.79,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,0.75,,,,,,,,,
,,,,,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.70-0.74,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,,,,,0.70,,,,,,,,,
,,,,,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.65-0.69,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,,,0.65,,,,,,,,,
,,,,,,,K,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,0.00-0.64,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,0.00,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.90-1.00,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,0.90,,,,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.85-0.89,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.80-0.84,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,0.80,,,,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.75-0.79,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.70-0.74,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,,,,,0.70,,,,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.00-0.69,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,
,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.97-0.99,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,,,,,,,,0.97,,,,,,,,,,,,,
,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.93-0.96,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,0.96,,,,,,,,,,,,,,,,,0.93,,,,,,,,,,,,,
,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.90-0.92,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,,,0.90,,,,,,,,,,,,,
,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.87-0.89,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,0.87,,,,,,,,,,,,,
,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.00-0.86,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,,,0.86,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,,
,,,,,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.85-1.00,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,0.85,,,,,,,,,
,,,,,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.80-0.84,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,0.80,,,,,,,,,
,,,,,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.75-0.79,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,0.75,,,,,,,,,
,,,,,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.70-0.74,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,0.74,,,,,,,,,,,,,,,,,0.70,,,,,,,,,
,,,,,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.65-0.69,,,,,,,,,,,,,,,,,tier_4,,,,,,,,,,,,,,,,,-5.0,,,,,,,,,,,,,,,,,0.69,,,,,,,,,,,,,,,,,0.65,,,,,,,,,
,,,,,,,K,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.00-0.64,,,,,,,,,,,,,,,,,tier_5,,,,,,,,,,,,,,,,,-7.0,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,,,0.00,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,0.90-1.00,,,,,,,,,,,,,,,,,tier_0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.00,,,,,,,,,,,,,,,,,0.90,,,,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,0.85-0.89,,,,,,,,,,,,,,,,,tier_1,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.89,,,,,,,,,,,,,,,,,0.85,,,,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,0.80-0.84,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,-1.0,,,,,,,,,,,,,,,,,0.84,,,,,,,,,,,,,,,,,0.80,,,,,,,,,,,,
,,,,K,,,,,,,,,,,,,,,,,tier_2,,,,,,,,,,,,,,,,,0.75-0.79,,,,,,,,,,,,,,,,,tier_3,,,,,,,,,,,,,,,,,-3.0,,,,,,,,,,,,,,,,,0.79,,,,,,,,,,,,,,,,,0.75,,,,,,,,,,,,
