FullName,Position,TeamName,RatingTier,StatCheck,value,StatTier,StatHigh,StatLow
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_3,3,3
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_4,4,4
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Tyler Boyd,WR,CIN,tier_3,RUSHFUMBLES,0.0,tier_5,25,5
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_0,0,0
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_0,0,0
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_0,0,0
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_0,0,0
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_0,0,0
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_0,0,0
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_0,0,0
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_1,1,1
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_1,1,1
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_1,1,1
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_1,1,1
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_1,1,1
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_1,1,1
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_1,1,1
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_2,2,2
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_2,2,2
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_2,2,2
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_2,2,2
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_2,2,2
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_2,2,2
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_2,2,2
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_3,3,3
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_3,3,3
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_3,3,3
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_3,3,3
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_3,3,3
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_3,3,3
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_3,3,3
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_4,4,4
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_4,4,4
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_4,4,4
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_4,4,4
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_4,4,4
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_4,4,4
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_4,4,4
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_5,25,5
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_5,25,5
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_5,25,5
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_5,25,5
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_5,25,5
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_5,25,5
Trayveon Williams,HB,HOU,tier_6,RUSHFUMBLES,1.0,tier_5,25,5
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Pooka Williams Jr,WR,HOU,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Zach Charbonnet,HB,PIT,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_0,0,0
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_1,1,1
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_2,2,2
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_3,3,3
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_4,4,4
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Ty Fryfogle,WR,GB,tier_6,RUSHFUMBLES,0.0,tier_5,25,5
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_0,0,0
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_0,0,0
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_0,0,0
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_0,0,0
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_0,0,0
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_0,0,0
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_0,0,0
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_1,1,1
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_1,1,1
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_1,1,1
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_1,1,1
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_1,1,1
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_1,1,1
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_1,1,1
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_2,2,2
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_3,3,3
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_4,4,4
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Kayshon Boutte,WR,GB,tier_4,RUSHFUMBLES,0.0,tier_5,25,5
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_0,0,0
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_0,0,0
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_0,0,0
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_0,0,0
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_0,0,0
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_0,0,0
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_0,0,0
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_1,1,1
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_1,1,1
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_1,1,1
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_1,1,1
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_1,1,1
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_1,1,1
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_1,1,1
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_2,2,2
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_2,2,2
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_2,2,2
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_2,2,2
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_2,2,2
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_2,2,2
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_2,2,2
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_3,3,3
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_3,3,3
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_3,3,3
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_3,3,3
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_3,3,3
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_3,3,3
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_3,3,3
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_4,4,4
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_4,4,4
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_4,4,4
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_4,4,4
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_4,4,4
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_4,4,4
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_4,4,4
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_5,25,5
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_5,25,5
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_5,25,5
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_5,25,5
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_5,25,5
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_5,25,5
Chuba Hubbard,HB,CAR,tier_4,RUSHFUMBLES,1.0,tier_5,25,5
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_0,0,0
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_1,1,1
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_2,2,2
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_3,3,3
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_4,4,4
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_5,25,5
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_5,25,5
Demetric Felton,HB,CLE,tier_5,RUSHFUMBLES,0.0,tier_5,25,5
